pid,user,date
105860771,lrytz,2017-02-13T10:00:13Z
105832167,som-snytt,2017-02-13T05:35:47Z
105829568,retronym,2017-02-13T04:57:29Z
105825773,ashawley,2017-02-13T03:56:19Z
105628489,Philippus,2017-02-10T13:32:09Z
105527130,retronym,2017-02-09T22:27:15Z
105466429,propensive,2017-02-09T16:46:12Z
105420821,Kwestor,2017-02-09T12:50:37Z
105341433,SethTisue,2017-02-09T01:13:36Z
105330833,SethTisue,2017-02-08T23:40:52Z
105193696,Philippus,2017-02-08T11:02:29Z
105173257,Philippus,2017-02-08T08:59:40Z
105130528,SethTisue,2017-02-08T01:18:19Z
105063693,som-snytt,2017-02-07T18:20:27Z
104942125,benhutchison,2017-02-07T06:01:42Z
104917156,adriaanm,2017-02-07T01:11:31Z
104721893,som-snytt,2017-02-06T00:02:46Z
104679101,piyush-jaiswal,2017-02-04T22:52:14Z
104656720,Philippus,2017-02-04T10:13:18Z
104433952,retronym,2017-02-02T22:06:55Z
104429131,rorygraves,2017-02-02T21:39:36Z
104420168,retronym,2017-02-02T20:45:53Z
104189837,rorygraves,2017-02-01T18:05:39Z
104088368,dwijnand,2017-02-01T07:44:54Z
104086302,dwijnand,2017-02-01T07:21:02Z
103914074,som-snytt,2017-01-31T11:09:36Z
103825632,Philippus,2017-01-30T21:37:20Z
103638684,som-snytt,2017-01-29T08:01:20Z
103621501,adriaanm,2017-01-28T19:21:54Z
103514292,gourlaysama,2017-01-27T15:43:09Z
103232769,teldosas,2017-01-26T00:22:33Z
103036966,SethTisue,2017-01-25T01:02:28Z
102980157,som-snytt,2017-01-24T18:51:19Z
102913707,retronym,2017-01-24T13:02:15Z
102868478,retronym,2017-01-24T07:52:25Z
102676450,som-snytt,2017-01-23T08:41:38Z
102634710,ghost,2017-01-22T20:39:12Z
102363756,som-snytt,2017-01-19T22:38:24Z
102352307,retronym,2017-01-19T21:29:10Z
102132199,mkeskells,2017-01-18T19:24:57Z
102131812,mkeskells,2017-01-18T19:22:38Z
102131235,mkeskells,2017-01-18T19:19:38Z
102130062,mkeskells,2017-01-18T19:12:45Z
102091135,milessabin,2017-01-18T15:46:11Z
101826129,som-snytt,2017-01-17T09:35:39Z
101813874,som-snytt,2017-01-17T08:03:13Z
101809532,som-snytt,2017-01-17T07:23:42Z
101669835,sjrd,2017-01-16T11:04:12Z
101650499,xuwei-k,2017-01-16T08:58:29Z
101645582,som-snytt,2017-01-16T08:15:35Z
101608469,janekdb,2017-01-15T20:22:36Z
101491924,jvican,2017-01-13T18:17:33Z
101196283,jasonxh,2017-01-12T04:50:50Z
100818792,som-snytt,2017-01-10T06:41:59Z
100818727,som-snytt,2017-01-10T06:41:18Z
100806559,ichaki5748,2017-01-10T03:48:30Z
100792684,adriaanm,2017-01-10T01:01:54Z
100790324,adriaanm,2017-01-10T00:37:58Z
100787934,adriaanm,2017-01-10T00:14:32Z
100787929,adriaanm,2017-01-10T00:14:30Z
100787925,adriaanm,2017-01-10T00:14:28Z
100787922,adriaanm,2017-01-10T00:14:25Z
100783404,adriaanm,2017-01-09T23:35:45Z
100564236,som-snytt,2017-01-07T09:43:22Z
100355909,martijnhoekstra,2017-01-05T20:13:38Z
100318089,rovarga,2017-01-05T16:18:32Z
100179333,adriaanm,2017-01-04T20:04:48Z
100097064,gourlaysama,2017-01-04T11:02:32Z
99942820,Jasper-M,2017-01-03T11:46:03Z
99896667,johnynek,2017-01-02T22:42:51Z
99814435,edmundnoble,2016-12-31T23:11:09Z
99777973,som-snytt,2016-12-30T19:39:34Z
99722380,adamvoss,2016-12-30T04:53:02Z
99674403,martijnhoekstra,2016-12-29T16:35:59Z
99520963,monkey-mas,2016-12-28T08:17:28Z
99467882,sellout,2016-12-27T17:42:58Z
99351656,monkey-mas,2016-12-26T08:44:48Z
99307777,monkey-mas,2016-12-24T17:21:07Z
99196429,retronym,2016-12-23T02:22:08Z
99188587,adriaanm,2016-12-23T00:06:21Z
99031442,adriaanm,2016-12-22T00:54:56Z
98966056,fhalde,2016-12-21T16:44:06Z
98930185,dwijnand,2016-12-21T13:11:41Z
98694177,ashawley,2016-12-20T06:36:19Z
98680247,retronym,2016-12-20T03:20:43Z
98663091,adriaanm,2016-12-20T00:00:46Z
98640394,lrytz,2016-12-19T21:11:00Z
98486809,szeiger,2016-12-18T20:47:03Z
98451840,sjrd,2016-12-17T18:37:42Z
98383400,szeiger,2016-12-16T18:44:06Z
97858258,retronym,2016-12-13T23:31:21Z
97733901,szeiger,2016-12-13T11:38:20Z
97720387,paplorinc,2016-12-13T10:11:38Z
97717221,lrytz,2016-12-13T09:52:07Z
97667865,retronym,2016-12-13T01:05:15Z
97653860,jodersky,2016-12-12T23:08:52Z
97548708,Arneball,2016-12-12T13:01:12Z
97534207,monkey-mas,2016-12-12T11:13:16Z
97488861,retronym,2016-12-12T03:12:30Z
97475604,ashawley,2016-12-11T22:22:19Z
97458263,fommil,2016-12-11T13:02:57Z
97457667,xuwei-k,2016-12-11T12:37:02Z
97125688,2m,2016-12-08T13:53:23Z
97050324,ghost,2016-12-08T02:54:33Z
97028324,retronym,2016-12-07T23:17:44Z
96936613,lrytz,2016-12-07T14:45:59Z
96900472,2m,2016-12-07T10:54:54Z
96879369,som-snytt,2016-12-07T08:37:29Z
96841076,xuwei-k,2016-12-07T01:20:07Z
96710446,lrytz,2016-12-06T11:55:21Z
96625001,SethTisue,2016-12-05T22:43:46Z
96614088,SethTisue,2016-12-05T21:37:46Z
96588227,SethTisue,2016-12-05T18:59:30Z
96458570,edmundnoble,2016-12-05T01:55:32Z
96444277,SethTisue,2016-12-04T20:01:30Z
96418834,sbromberger,2016-12-04T02:28:08Z
96388504,sbromberger,2016-12-03T06:18:42Z
96279254,gzm0,2016-12-02T13:26:32Z
96278990,ptrcarta,2016-12-02T13:24:33Z
96208182,adriaanm,2016-12-02T02:01:39Z
96163955,SethTisue,2016-12-01T20:27:13Z
95989312,SethTisue,2016-11-30T22:42:02Z
95980697,adriaanm,2016-11-30T21:48:41Z
95903390,paplorinc,2016-11-30T14:40:42Z
95870591,retronym,2016-11-30T11:06:11Z
95863866,paplorinc,2016-11-30T10:22:42Z
95863080,paplorinc,2016-11-30T10:17:40Z
95862156,paplorinc,2016-11-30T10:11:59Z
95861269,paplorinc,2016-11-30T10:06:40Z
95691412,lrytz,2016-11-29T13:25:06Z
95626056,retronym,2016-11-29T04:48:36Z
95619053,retronym,2016-11-29T03:11:57Z
95618897,retronym,2016-11-29T03:09:59Z
95558357,szeiger,2016-11-28T19:08:04Z
95503417,larsrh,2016-11-28T14:00:37Z
95340778,dragos,2016-11-25T19:07:18Z
95167002,dragos,2016-11-24T12:06:25Z
95147268,som-snytt,2016-11-24T09:57:12Z
94947398,retronym,2016-11-23T05:33:39Z
94793795,retronym,2016-11-22T11:15:51Z
94685056,timvw,2016-11-21T19:56:26Z
94666261,alexeyr,2016-11-21T18:03:52Z
94611343,retronym,2016-11-21T13:04:41Z
94610039,szeiger,2016-11-21T12:55:54Z
94531563,janekdb,2016-11-20T20:42:35Z
94475650,rovarga,2016-11-19T08:43:34Z
94473178,som-snytt,2016-11-19T06:47:20Z
94389446,paplorinc,2016-11-18T16:11:27Z
94319270,retronym,2016-11-18T08:13:33Z
94312093,retronym,2016-11-18T06:58:24Z
94309663,retronym,2016-11-18T06:30:06Z
94305514,retronym,2016-11-18T05:37:06Z
94303206,retronym,2016-11-18T05:01:30Z
94253949,som-snytt,2016-11-17T21:25:47Z
94226702,mandubian,2016-11-17T18:49:25Z
94189995,paplorinc,2016-11-17T15:34:06Z
94120525,retronym,2016-11-17T08:17:26Z
94076577,som-snytt,2016-11-17T00:01:16Z
93939464,lrytz,2016-11-16T10:32:22Z
93919004,som-snytt,2016-11-16T08:10:41Z
93909137,retronym,2016-11-16T06:34:07Z
93874317,tabdulradi,2016-11-15T23:55:05Z
93872788,dwijnand,2016-11-15T23:42:23Z
93775790,lrytz,2016-11-15T14:31:44Z
93634406,paplorinc,2016-11-14T19:47:07Z
93489663,som-snytt,2016-11-13T22:23:58Z
93470124,0xmohit,2016-11-13T11:33:41Z
93465196,som-snytt,2016-11-13T07:39:26Z
93465166,som-snytt,2016-11-13T07:37:56Z
93454000,ruippeixotog,2016-11-12T22:18:42Z
93452138,ruippeixotog,2016-11-12T21:11:26Z
93445328,soc,2016-11-12T17:21:25Z
93444157,soc,2016-11-12T16:40:31Z
93443506,soc,2016-11-12T16:17:08Z
93097437,som-snytt,2016-11-10T07:03:34Z
93023623,SethTisue,2016-11-09T19:28:09Z
92922879,Ichoran,2016-11-09T08:40:40Z
92879715,soc,2016-11-08T23:22:27Z
92878932,soc,2016-11-08T23:16:14Z
92878652,SethTisue,2016-11-08T23:13:56Z
92835410,szeiger,2016-11-08T18:42:57Z
92831871,SethTisue,2016-11-08T18:20:54Z
92757480,retronym,2016-11-08T11:08:35Z
92757277,lrytz,2016-11-08T11:07:21Z
92756934,retronym,2016-11-08T11:05:11Z
92729928,viktorklang,2016-11-08T07:49:57Z
92713556,retronym,2016-11-08T04:30:36Z
92690617,soc,2016-11-08T00:04:55Z
92533441,retronym,2016-11-07T07:08:26Z
92508970,dsbos,2016-11-07T00:02:29Z
92470151,dsbos,2016-11-05T22:49:18Z
92397182,SethTisue,2016-11-04T18:57:47Z
92361564,esarbe,2016-11-04T15:31:06Z
92291623,xuwei-k,2016-11-04T06:51:05Z
92147956,esarbe,2016-11-03T12:58:15Z
91985964,szeiger,2016-11-02T14:56:16Z
91838818,adriaanm,2016-11-01T18:36:09Z
91824156,adriaanm,2016-11-01T17:14:19Z
91769563,janekdb,2016-11-01T11:40:59Z
91721417,thefourtheye,2016-11-01T01:45:38Z
91720705,thefourtheye,2016-11-01T01:36:36Z
91633963,SethTisue,2016-10-31T15:47:42Z
91532667,slothspot,2016-10-30T19:22:30Z
91530499,slothspot,2016-10-30T18:19:35Z
91423591,SethTisue,2016-10-28T17:52:51Z
91394425,lrytz,2016-10-28T14:45:02Z
91276975,som-snytt,2016-10-27T20:43:31Z
91106550,retronym,2016-10-26T23:13:20Z
91065928,lrytz,2016-10-26T18:56:26Z
91065113,som-snytt,2016-10-26T18:51:53Z
91055848,SethTisue,2016-10-26T17:59:16Z
90875595,lrytz,2016-10-25T19:31:15Z
90808284,dragos,2016-10-25T13:31:59Z
90668495,adriaanm,2016-10-24T18:39:36Z
90491046,fommil,2016-10-22T18:34:23Z
90477818,AlexeyIvanov8,2016-10-22T10:31:22Z
90363169,retronym,2016-10-21T10:54:18Z
90298901,SethTisue,2016-10-20T23:22:01Z
90175772,ollie314,2016-10-20T10:47:45Z
90151266,VEINHORN,2016-10-20T08:08:19Z
90115797,adriaanm,2016-10-20T00:40:05Z
90114443,adriaanm,2016-10-20T00:22:52Z
90114152,SethTisue,2016-10-20T00:19:05Z
90079510,som-snytt,2016-10-19T19:58:45Z
90000104,dragos,2016-10-19T12:34:50Z
89921450,adriaanm,2016-10-19T00:11:21Z
89912149,retronym,2016-10-18T22:40:44Z
89869293,adriaanm,2016-10-18T18:10:44Z
89787631,retronym,2016-10-18T10:29:43Z
89577891,jgreen-zynga,2016-10-17T08:11:37Z
89507102,som-snytt,2016-10-15T21:25:48Z
89504328,mslinn,2016-10-15T19:48:32Z
89324444,retronym,2016-10-14T04:53:40Z
89129630,retronym,2016-10-13T03:08:11Z
89111215,adriaanm,2016-10-12T23:14:39Z
89084079,coryfklein,2016-10-12T20:06:11Z
88956230,som-snytt,2016-10-12T05:36:36Z
88955978,som-snytt,2016-10-12T05:33:07Z
88584086,lrytz,2016-10-09T15:30:24Z
88564188,lifuhuang,2016-10-09T01:03:05Z
88532157,adriaanm,2016-10-08T03:33:18Z
88531426,som-snytt,2016-10-08T03:02:53Z
88467403,Atry,2016-10-07T16:19:17Z
88464843,Atry,2016-10-07T16:02:54Z
88417815,Atry,2016-10-07T10:52:11Z
88355641,retronym,2016-10-06T22:53:31Z
88354813,retronym,2016-10-06T22:46:19Z
88119653,SethTisue,2016-10-05T17:15:58Z
87943102,adriaanm,2016-10-04T17:56:52Z
87750152,dsbos,2016-10-03T16:45:56Z
87619751,som-snytt,2016-10-02T00:04:23Z
87525678,som-snytt,2016-09-30T16:31:49Z
87414246,SethTisue,2016-09-29T23:51:20Z
87404908,SethTisue,2016-09-29T22:21:49Z
87329163,m2rtin,2016-09-29T14:52:48Z
87321005,monkey-mas,2016-09-29T14:11:50Z
87275722,retronym,2016-09-29T09:25:28Z
87243488,SethTisue,2016-09-29T04:10:56Z
87226958,dwijnand,2016-09-29T00:33:45Z
87217334,SethTisue,2016-09-28T22:56:03Z
87166039,adriaanm,2016-09-28T17:39:44Z
87128696,lrytz,2016-09-28T14:15:49Z
87120118,retronym,2016-09-28T13:30:56Z
87053557,retronym,2016-09-28T04:36:46Z
87025161,adriaanm,2016-09-27T22:35:47Z
86978389,som-snytt,2016-09-27T17:46:44Z
86922808,milessabin,2016-09-27T12:48:33Z
86870071,lrytz,2016-09-27T06:39:58Z
86860579,retronym,2016-09-27T04:28:40Z
86823357,som-snytt,2016-09-26T21:34:20Z
86810672,SethTisue,2016-09-26T20:14:54Z
86724429,retronym,2016-09-26T11:24:27Z
86723194,retronym,2016-09-26T11:14:25Z
86667798,retronym,2016-09-26T00:16:02Z
86621665,SethTisue,2016-09-24T15:52:08Z
86333175,lrytz,2016-09-22T13:04:49Z
86329137,szeiger,2016-09-22T12:37:51Z
86187345,szeiger,2016-09-21T15:35:08Z
86086390,retronym,2016-09-21T02:02:52Z
85983575,gourlaysama,2016-09-20T14:13:06Z
85911293,SethTisue,2016-09-20T05:01:23Z
85864369,SethTisue,2016-09-19T20:34:38Z
85828443,szeiger,2016-09-19T16:43:41Z
85700850,som-snytt,2016-09-18T07:34:01Z
85680067,dsbos,2016-09-17T17:04:19Z
85631683,paulkernfeld,2016-09-16T20:03:17Z
85623996,rjolly,2016-09-16T19:06:16Z
85346944,retronym,2016-09-15T05:24:29Z
85307067,som-snytt,2016-09-14T21:18:39Z
85249009,VladUreche,2016-09-14T15:23:46Z
85247490,sjrd,2016-09-14T15:15:38Z
85233010,szeiger,2016-09-14T14:00:13Z
85165658,retronym,2016-09-14T04:36:19Z
84983212,retronym,2016-09-13T04:17:39Z
84983005,retronym,2016-09-13T04:14:23Z
84815412,retronym,2016-09-12T04:52:01Z
84788018,milessabin,2016-09-11T14:34:04Z
84769809,som-snytt,2016-09-10T22:25:21Z
84750777,adriaanm,2016-09-10T09:42:35Z
84747259,som-snytt,2016-09-10T06:59:17Z
84594304,lrytz,2016-09-09T05:05:27Z
84570769,SethTisue,2016-09-08T23:22:49Z
84510926,adriaanm,2016-09-08T16:30:21Z
84490213,dwijnand,2016-09-08T14:38:41Z
84489917,dwijnand,2016-09-08T14:37:05Z
84487463,retronym,2016-09-08T14:24:34Z
84415359,som-snytt,2016-09-08T05:06:09Z
84376970,SethTisue,2016-09-07T21:28:36Z
84269933,janekdb,2016-09-07T09:55:07Z
84224675,SethTisue,2016-09-07T01:49:14Z
84209697,SethTisue,2016-09-06T22:46:32Z
84185743,szeiger,2016-09-06T19:56:25Z
84061085,som-snytt,2016-09-06T05:07:11Z
84038651,lrytz,2016-09-05T20:50:50Z
84004679,milessabin,2016-09-05T13:46:04Z
83953207,lrytz,2016-09-05T05:57:54Z
83840690,adriaanm,2016-09-02T17:55:18Z
83589984,TimWSpence,2016-09-01T08:26:44Z
83461362,lrytz,2016-08-31T14:18:01Z
83385270,chrisokasaki,2016-08-31T04:01:32Z
83349372,SethTisue,2016-08-30T21:19:25Z
83344819,lrytz,2016-08-30T20:51:27Z
83211580,retronym,2016-08-30T05:46:21Z
83126140,adriaanm,2016-08-29T16:21:19Z
83126120,som-snytt,2016-08-29T16:21:11Z
83085009,szeiger,2016-08-29T11:39:49Z
83031966,retronym,2016-08-29T00:13:23Z
82985469,soc,2016-08-27T11:22:35Z
82974679,SethTisue,2016-08-27T02:12:47Z
82967000,SethTisue,2016-08-26T23:17:06Z
82965475,SethTisue,2016-08-26T22:56:39Z
82702529,Atry,2016-08-25T11:27:28Z
82634610,som-snytt,2016-08-24T23:25:38Z
82453887,SethTisue,2016-08-23T22:41:39Z
82340637,szeiger,2016-08-23T10:33:54Z
82110675,dsbos,2016-08-21T17:03:12Z
82095449,soc,2016-08-21T02:55:19Z
82001111,pfcoperez,2016-08-19T15:37:13Z
81932913,soc,2016-08-19T06:35:20Z
81930739,retronym,2016-08-19T06:05:42Z
81905661,andyscott,2016-08-18T23:34:03Z
81733499,som-snytt,2016-08-17T23:16:51Z
81733386,som-snytt,2016-08-17T23:15:45Z
81686632,som-snytt,2016-08-17T17:49:48Z
81475820,milessabin,2016-08-16T13:56:00Z
81346426,milessabin,2016-08-15T17:40:36Z
81338571,tomjridge,2016-08-15T16:40:51Z
81298266,milessabin,2016-08-15T11:06:05Z
81290044,ZizhengTai,2016-08-15T09:38:52Z
81289677,milessabin,2016-08-15T09:35:09Z
81282939,edmundnoble,2016-08-15T08:23:16Z
81236790,som-snytt,2016-08-14T07:59:10Z
81220553,andyscott,2016-08-13T16:57:23Z
81219247,diesalbla,2016-08-13T16:04:48Z
81219021,sakky11,2016-08-13T15:53:24Z
81213222,ghost,2016-08-13T10:55:22Z
81212894,ghost,2016-08-13T10:35:36Z
81212868,ghost,2016-08-13T10:34:20Z
81204008,retronym,2016-08-13T02:02:48Z
81200934,adriaanm,2016-08-13T00:34:53Z
81198946,som-snytt,2016-08-12T23:59:13Z
81034587,adriaanm,2016-08-11T21:30:39Z
80988348,szeiger,2016-08-11T16:28:06Z
80780688,lrytz,2016-08-10T11:53:38Z
80719561,jasonxh,2016-08-10T00:58:20Z
80596575,cvogt,2016-08-09T10:28:22Z
80546249,cvogt,2016-08-09T00:58:34Z
80502765,szeiger,2016-08-08T18:57:16Z
80384568,retronym,2016-08-08T01:26:44Z
80381957,retronym,2016-08-07T23:54:10Z
80363084,sakky11,2016-08-07T09:52:43Z
79993219,MasseGuillaume,2016-08-03T22:55:37Z
79820836,m0xb,2016-08-02T22:34:39Z
79792307,retronym,2016-08-02T19:17:04Z
79613506,szeiger,2016-08-01T18:30:11Z
79500734,retronym,2016-08-01T00:20:27Z
79487463,golem131,2016-07-31T15:10:04Z
79448428,adriaanm,2016-07-30T05:03:05Z
79407482,szeiger,2016-07-29T19:01:23Z
79364121,szeiger,2016-07-29T14:01:43Z
79336570,milessabin,2016-07-29T10:09:47Z
79277748,adriaanm,2016-07-28T22:13:26Z
79173428,retronym,2016-07-28T10:38:22Z
79077333,adriaanm,2016-07-27T18:51:19Z
79002262,szeiger,2016-07-27T10:41:10Z
78912131,adriaanm,2016-07-26T19:39:01Z
78905572,jodersky,2016-07-26T18:56:50Z
78817786,xuwei-k,2016-07-26T09:20:54Z
78806178,soc,2016-07-26T07:50:27Z
78614662,retronym,2016-07-25T00:28:23Z
78507452,milessabin,2016-07-22T16:52:20Z
78455260,mpociecha,2016-07-22T10:18:20Z
78422863,retronym,2016-07-22T04:25:03Z
78407871,retronym,2016-07-22T00:15:47Z
78406552,retronym,2016-07-21T23:57:33Z
78255063,varming,2016-07-21T04:04:58Z
78237326,adriaanm,2016-07-20T23:38:43Z
78169620,lrytz,2016-07-20T15:37:12Z
78124884,szeiger,2016-07-20T10:40:53Z
77969717,lrytz,2016-07-19T12:48:44Z
77954777,lrytz,2016-07-19T10:47:23Z
77880641,adriaanm,2016-07-18T21:14:39Z
77724321,soc,2016-07-17T02:01:11Z
77676065,ChristopherDavenport,2016-07-15T20:48:02Z
77653198,soc,2016-07-15T17:51:45Z
77649776,szeiger,2016-07-15T17:25:51Z
77647527,milessabin,2016-07-15T17:07:20Z
77595530,lrytz,2016-07-15T10:34:05Z
77590319,lrytz,2016-07-15T09:51:07Z
77495543,dwijnand,2016-07-14T17:40:25Z
77402052,retronym,2016-07-14T05:36:07Z
77389810,retronym,2016-07-14T02:04:40Z
77386177,retronym,2016-07-14T01:05:49Z
77350949,ChristopherDavenport,2016-07-13T19:54:42Z
77345935,som-snytt,2016-07-13T19:20:27Z
77300083,dwijnand,2016-07-13T14:35:50Z
77135609,mpociecha,2016-07-12T15:00:16Z
77090324,retronym,2016-07-12T09:46:12Z
76810866,som-snytt,2016-07-08T20:37:46Z
76756132,golem131,2016-07-08T13:52:35Z
76746451,golem131,2016-07-08T12:40:12Z
76716636,lrytz,2016-07-08T08:17:28Z
76660954,johnynek,2016-07-07T20:36:57Z
76544034,lrytz,2016-07-07T06:16:48Z
76517335,som-snytt,2016-07-06T23:15:11Z
76472338,szeiger,2016-07-06T17:43:40Z
76435012,lrytz,2016-07-06T13:48:55Z
76432256,retronym,2016-07-06T13:30:54Z
76416286,lrytz,2016-07-06T11:20:27Z
76355070,som-snytt,2016-07-05T22:45:20Z
76289176,szeiger,2016-07-05T14:58:46Z
76280900,szeiger,2016-07-05T14:11:11Z
76257571,szeiger,2016-07-05T11:22:56Z
76252228,szeiger,2016-07-05T10:38:18Z
76174356,lrytz,2016-07-04T14:49:52Z
75732166,adriaanm,2016-06-29T22:23:54Z
75544664,som-snytt,2016-06-28T20:28:39Z
75534331,adriaanm,2016-06-28T19:18:37Z
75531248,adriaanm,2016-06-28T18:57:57Z
75508165,adriaanm,2016-06-28T16:25:40Z
75461217,dimatkach,2016-06-28T11:30:19Z
75410698,dimatkach,2016-06-28T02:46:48Z
75221460,som-snytt,2016-06-26T04:46:52Z
75215995,mo,2016-06-25T22:29:37Z
75182643,jodersky,2016-06-24T22:32:38Z
75075231,dwijnand,2016-06-24T07:34:59Z
75045071,retronym,2016-06-23T23:43:06Z
74900816,som-snytt,2016-06-23T06:12:27Z
74751942,szeiger,2016-06-22T09:34:02Z
74731362,som-snytt,2016-06-22T06:41:50Z
74643479,som-snytt,2016-06-21T16:27:11Z
74572131,martijnhoekstra,2016-06-21T08:45:20Z
74493507,hamishdickson,2016-06-20T18:51:20Z
74362203,lrytz,2016-06-19T12:25:27Z
74296319,som-snytt,2016-06-17T19:54:11Z
74286074,som-snytt,2016-06-17T18:32:31Z
74036257,som-snytt,2016-06-16T07:51:03Z
73972530,markus1189,2016-06-15T19:49:25Z
73964092,andyscott,2016-06-15T18:52:32Z
73920694,gourlaysama,2016-06-15T14:23:16Z
73847619,som-snytt,2016-06-15T03:37:21Z
73753808,retronym,2016-06-14T14:47:35Z
73729478,dpogretskiy,2016-06-14T12:19:48Z
73714091,milessabin,2016-06-14T10:18:07Z
73504472,Arneball,2016-06-12T19:17:32Z
73498356,janekdb,2016-06-12T15:00:49Z
73468382,dwijnand,2016-06-11T13:39:25Z
73356909,FelAl,2016-06-10T11:08:16Z
73168794,dwijnand,2016-06-09T07:34:45Z
73165137,som-snytt,2016-06-09T06:52:56Z
73158008,som-snytt,2016-06-09T05:08:09Z
72829408,som-snytt,2016-06-07T07:44:59Z
72815724,retronym,2016-06-07T04:54:05Z
72655485,retronym,2016-06-06T04:38:44Z
72652355,adriaanm,2016-06-06T03:27:39Z
72642100,chaselal,2016-06-05T22:11:37Z
72614578,som-snytt,2016-06-04T22:15:40Z
72543949,som-snytt,2016-06-03T17:47:03Z
72513461,erikerlandson,2016-06-03T14:13:21Z
72495408,janekdb,2016-06-03T11:54:45Z
72445700,zsxwing,2016-06-03T02:27:35Z
72443978,adriaanm,2016-06-03T01:57:47Z
72441093,erikerlandson,2016-06-03T01:09:58Z
72295891,lrytz,2016-06-02T06:39:10Z
72291743,adriaanm,2016-06-02T05:39:18Z
72268223,adriaanm,2016-06-01T23:22:14Z
72171880,romanowski,2016-06-01T12:29:57Z
72145227,lrytz,2016-06-01T09:04:45Z
71973028,lrytz,2016-05-31T08:01:21Z
71946001,som-snytt,2016-05-31T00:31:57Z
71859793,lrytz,2016-05-30T06:57:11Z
71797017,dwijnand,2016-05-28T08:55:06Z
71795907,sjrd,2016-05-28T07:52:02Z
71777935,som-snytt,2016-05-27T21:57:49Z
71699680,FelAl,2016-05-27T11:36:36Z
71699673,FelAl,2016-05-27T11:36:32Z
71671467,som-snytt,2016-05-27T07:32:59Z
71660345,som-snytt,2016-05-27T04:56:53Z
71462513,dwijnand,2016-05-25T21:01:58Z
71446020,som-snytt,2016-05-25T19:07:25Z
71414050,szeiger,2016-05-25T15:40:58Z
71404245,lrytz,2016-05-25T14:43:55Z
71363183,janekdb,2016-05-25T10:05:32Z
71295149,liff,2016-05-24T21:22:32Z
71286505,lrytz,2016-05-24T20:24:58Z
71285002,janekdb,2016-05-24T20:14:15Z
70994609,retronym,2016-05-23T01:08:03Z
70981880,performantdata,2016-05-22T16:47:38Z
70969154,som-snytt,2016-05-22T06:22:10Z
70955564,chrisokasaki,2016-05-21T17:39:51Z
70865762,lrytz,2016-05-20T14:41:54Z
70757218,liff,2016-05-19T20:11:31Z
70668656,lrytz,2016-05-19T10:15:04Z
70638051,retronym,2016-05-19T05:22:46Z
70528468,lrytz,2016-05-18T13:35:14Z
70481725,som-snytt,2016-05-18T07:42:06Z
70467429,retronym,2016-05-18T04:25:26Z
70423257,janekdb,2016-05-17T20:20:19Z
70312118,lrytz,2016-05-17T07:40:12Z
70306136,lrytz,2016-05-17T06:34:50Z
70302823,retronym,2016-05-17T05:47:20Z
70297661,som-snytt,2016-05-17T04:15:19Z
70295790,xuwei-k,2016-05-17T03:41:32Z
70227140,martijnhoekstra,2016-05-16T17:03:30Z
70203914,romanowski,2016-05-16T14:25:36Z
70146203,intronic,2016-05-16T03:32:59Z
70132991,viktorklang,2016-05-15T20:58:54Z
70129918,lrytz,2016-05-15T19:08:14Z
70091935,milessabin,2016-05-14T13:21:23Z
69949616,som-snytt,2016-05-13T06:39:34Z
69880466,som-snytt,2016-05-12T18:02:02Z
69808516,DieBauer,2016-05-12T09:53:54Z
69786155,retronym,2016-05-12T06:36:22Z
69763209,retronym,2016-05-12T00:24:21Z
69664486,retronym,2016-05-11T12:38:03Z
69623268,retronym,2016-05-11T06:57:22Z
69594914,retronym,2016-05-10T23:36:43Z
