"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"SL","2017-09-28","83.8","-1.7558","6.2925","Aaron Judge",592450,607188,"null","called_strike",,,,,"3","null","R","R","R","NYY","TB","S","null","null",0,1,2017,"0.3053","0.3186","0.5608","3.3214","null","null","458731.00",2,2,"Bot","null","null",,,467092,,"170929_000039","4.7175","-121.8204","-1.1015","2.1351","22.3254","-29.0668","3.9192","1.9070","null","null","null","83.2500","1978","5.8200",492483,607188,467092,446263,621002,446334,588751,527049,488721,605480,"54.6775","0.000","0.000","null","null","null","null","null",21,"2"
"SL","2017-09-28","84.0","-1.6481","6.3012","Aaron Judge",592450,607188,"null","swinging_strike",,,,,"6","null","R","R","R","NYY","TB","S","null","null",0,0,2017,"0.4994","0.5274","0.3566","2.9131","null","null","458731.00",2,2,"Bot","null","null",,,467092,,"170929_000009","3.6396","-122.0852","-2.4588","4.2077","23.2743","-26.7673","3.8277","1.6678","null","null","null","83.1900","1974","5.7380",492483,607188,467092,446263,621002,446334,588751,527049,488721,605480,"54.7598","0.000","0.000","null","null","null","null","null",21,"1"
"FF","2017-09-28","91.4","-1.2834","6.5190","Aaron Judge",592450,607188,"home_run","hit_into_play_score",,,,,"5","Aaron Judge homers (51) on a fly ball to right field.  ","R","R","R","NYY","TB","X","null","fly_ball",2,2,2017,"-0.4642","1.6500","-0.0851","2.6020","null","null","null",0,1,"Bot","223.58","82.88",,,467092,,"170928_232325","3.9497","-132.6375","-7.3630","-6.2249","28.1393","-11.7031","3.8278","1.6679","357","104.1","41.1310","90.4570","2220","5.8380",492483,607188,467092,446263,621002,446334,588751,527049,488721,605480,"54.6596","0.337","0.640","2.00",1,0,3,5,7,"5"
"SL","2017-09-28","83.2","-1.5121","6.3100","Aaron Judge",592450,607188,"null","foul",,,,,"5","null","R","R","R","NYY","TB","S","null","null",2,1,2017,"0.2073","0.3874","-0.1201","2.3504","null","null","null",0,1,"Bot","null","null",,,467092,,"170928_232246","2.7591","-120.8849","-3.3209","1.4549","23.1674","-28.0797","3.8278","1.6679","180","77.9","67.3446","82.1240","1992","5.6040",492483,607188,467092,446263,621002,446334,588751,527049,488721,605480,"54.8939","0.000","0.000","null","null","null","null",3,7,"4"
"FF","2017-09-28","91.2","-1.3370","6.6914","Aaron Judge",592450,607188,"null","ball",,,,,"12","null","R","R","R","NYY","TB","B","null","null",1,1,2017,"0.1293","2.0640","2.1652","3.5464","null","null","null",0,1,"Bot","null","null",,,467092,,"170928_232228","8.4111","-131.9997","-6.1930","-0.3281","28.4065","-7.4204","3.9294","1.8741","null","null","null","89.9060","2095","5.8070",492483,607188,467092,446263,621002,446334,588751,527049,488721,605480,"54.6905","0.000","0.000","null","null","null","null","null",7,"3"
"SL","2017-09-28","82.5","-1.6299","6.4660","Aaron Judge",592450,607188,"null","called_strike",,,,,"9","null","R","R","R","NYY","TB","S","null","null",1,0,2017,"-0.0241","0.5156","0.7302","2.0014","null","null","null",0,1,"Bot","null","null",,,467092,,"170928_232212","5.3605","-119.8406","-4.6425","-1.1420","20.3852","-26.6658","3.9193","1.9529","null","null","null","82.1390","1962","5.8680",492483,607188,467092,446263,621002,446334,588751,527049,488721,605480,"54.6294","0.000","0.000","null","null","null","null","null",7,"2"
"SL","2017-09-28","83.4","-1.4378","6.3977","Aaron Judge",592450,607188,"null","ball",,,,,"14","null","R","R","R","NYY","TB","B","null","null",0,0,2017,"0.6279","0.7272","1.3951","0.5796","null","null","null",0,1,"Bot","null","null",,,467092,,"170928_232154","5.2338","-120.8316","-8.1437","4.9605","24.0970","-23.8495","3.9752","1.9886","null","null","null","82.0960","1906","5.6970",492483,607188,467092,446263,621002,446334,588751,527049,488721,605480,"54.8002","0.000","0.000","null","null","null","null","null",7,"1"
"FF","2017-09-27","99.3","0.8893","6.1648","Aaron Judge",592450,621237,"walk","ball",,,,,"1","Aaron Judge walks.  ","R","R","L","NYY","TB","B","null","null",3,2,2017,"0.4853","0.7852","-0.7769","3.3334","null","458731.00","null",1,6,"Bot","null","null",,,491696,,"170928_013102","-5.7551","-144.5649","-4.3162","8.1149","28.6668","-20.1998","3.8698","1.8345","null","null","null","100.7780","2064","6.7320",492471,621237,491696,489149,543543,446334,588751,572816,595281,519306,"53.7655","0.000","0.000","0.70",1,0,0,"null",51,"6"
"FT","2017-09-27","null","null","null","Aaron Judge",592450,621237,"null","foul",,,,,"null","null","R","R","L","NYY","TB","S","null","null",3,1,2017,"null","null","null","null","null","458731.00","null",1,6,"Bot","null","null",,,491696,,"170928_013022","null","null","null","null","null","null","3.8276","1.6678","null","null","null","null","null","null",492471,621237,491696,489149,543543,446334,588751,572816,595281,519306,"null","0.000","0.000","null","null","null","null","null",51,"5"
"FF","2017-09-27","98.9","0.6881","6.2186","Aaron Judge",592450,621237,"null","blocked_ball",,,,,"14","null","R","R","L","NYY","TB","B","null","null",2,1,2017,"0.7107","1.0792","0.1477","0.6591","null","458731.00","null",1,6,"Bot","null","null",,,491696,,"170928_012945","-3.1608","-143.4040","-12.2862","10.6745","33.7449","-14.4011","3.9406","1.8841","null","null","null","99.3220","2165","6.7470",492471,621237,491696,489149,543543,446334,588751,572816,595281,519306,"53.7501","0.000","0.000","null","null","null","null","null",51,"4"
"CU","2017-09-27","87.8","0.3187","6.3625","Aaron Judge",592450,621237,"null","blocked_ball",,,,,"13","null","R","R","L","NYY","TB","B","null","null",1,1,2017,"-0.2015","-0.4664","-0.8848","0.2487","null","458731.00","null",1,6,"Bot","null","null",,,491696,,"170928_012907","-2.4670","-127.4552","-7.6418","-1.6663","24.4879","-35.9028","3.8583","1.8738","null","null","null","86.5310","2415","5.4620",492471,621237,491696,489149,543543,446334,588751,572816,595281,519306,"55.0357","0.000","0.000","null","null","null","null","null",51,"3"
"FF","2017-09-27","100.6","0.5479","6.3031","Aaron Judge",592450,621237,"null","ball",,,,,"14","null","R","R","L","NYY","TB","B","null","null",0,1,2017,"0.8499","1.1980","0.8639","1.6581","null","458731.00","null",1,6,"Bot","null","null",,,491696,,"170928_012839","-1.1694","-145.9446","-10.4387","12.5890","35.7105","-12.4763","3.9304","1.8944","null","null","null","101.0920","2136","6.8030",492471,621237,491696,489149,543543,446334,588751,572816,595281,519306,"53.6943","0.000","0.000","null","null","null","null","null",51,"2"
"FF","2017-09-27","99.7","0.4823","6.3321","Aaron Judge",592450,621237,"null","called_strike",,,,,"13","null","R","R","L","NYY","TB","S","null","null",0,0,2017,"0.8864","1.1411","-0.8496","1.8839","null","458731.00","null",1,6,"Bot","null","null",,,491696,,"170928_012818","-5.7572","-144.5936","-9.5085","13.8704","33.9969","-14.0295","4.0027","1.9457","null","null","null","99.8380","2161","6.5590",492471,621237,491696,489149,543543,446334,588751,572816,595281,519306,"53.9389","0.000","0.000","null","null","null","null","null",51,"1"
"CU","2017-09-27","81.4","-1.9419","5.7347","Aaron Judge",592450,542882,"double","hit_into_play_score",,,,,"8","Aaron Judge doubles (24) on a sharp line drive to left fielder Corey Dickerson.   Jacoby Ellsbury scores.    Aaron Hicks scores.  ","R","R","R","NYY","TB","X","null","line_drive",3,2,2017,"-0.1085","-0.8644","-0.0189","1.9927","453056.00","null","543305.00",1,5,"Bot","56.19","125.91",,,491696,,"170928_005040","4.4239","-118.2271","-0.2216","-1.8057","21.9745","-40.2314","3.8276","1.6678","238","107.1","13.2920","79.9310","2537","5.3180",492471,542882,491696,489149,543543,446334,588751,572816,595281,519306,"55.1799","0.767","0.829","1.25",1,1,1,5,39,"7"
"CH","2017-09-27","86.5","-2.2246","5.3084","Aaron Judge",592450,542882,"null","foul",,,,,"7","null","R","R","R","NYY","TB","S","null","null",3,2,2017,"-0.2981","0.0113","-0.7831","2.1107","453056.00","null","543305.00",1,5,"Bot","null","null",,,491696,,"170928_004952","3.9686","-125.8023","-1.4971","-3.8209","22.5384","-32.0115","3.8276","1.6678","null","null","null","85.7810","1808","5.5900",492471,542882,491696,489149,543543,446334,588751,572816,595281,519306,"54.9080","0.000","0.000","null","null","null","null","null",39,"6"
"CU","2017-09-27","81.9","-2.0034","5.6383","Aaron Judge",592450,542882,"null","blocked_ball",,,,,"14","null","R","R","R","NYY","TB","B","null","null",2,2,2017,"-0.1197","-1.3328","0.1135","0.3959","453056.00","null","543305.00",1,5,"Bot","null","null",,,491696,,"170928_004859","4.8609","-118.8086","-2.7483","-2.0334","23.3046","-43.9484","3.9612","1.9563","null","null","null","79.6860","2776","4.9780",492471,542882,491696,489149,543543,446334,588751,572816,595281,519306,"55.5195","0.000","0.000","null","null","null","null","null",39,"5"
"CU","2017-09-27","83.0","-2.0510","5.6244","Aaron Judge",592450,542882,"null","swinging_strike",,,,,"14","null","R","R","R","NYY","TB","S","null","null",2,1,2017,"-0.0978","-0.9234","0.8174","1.4547","453056.00","null","543305.00",1,5,"Bot","null","null",,,491696,,"170928_004823","6.6390","-120.5623","-1.3365","-2.1590","22.3144","-40.9555","3.8276","1.6678","null","null","null","81.8930","2718","5.5290",492471,542882,491696,489149,543543,446334,588751,572816,595281,519306,"54.9683","0.000","0.000","null","null","null","null","null",39,"4"
"CH","2017-09-27","85.5","-2.2641","5.7565","Aaron Judge",592450,542882,"null","swinging_strike",,,,,"14","null","R","R","R","NYY","TB","S","null","null",2,0,2017,"-0.6685","0.5339","0.0087","1.3604","453056.00","null","543305.00",1,5,"Bot","null","null",,,491696,,"170928_004748","6.5465","-124.1535","-5.1410","-7.8762","20.0219","-26.1032","3.8276","1.6678","null","null","null","84.8610","1954","5.5530",492471,542882,491696,489149,543543,446334,588751,572816,595281,519306,"54.9448","0.000","0.000","null","null","null","null","null",39,"3"
"SL","2017-09-27","85.9","-2.1725","5.4043","Aaron Judge",592450,542882,"null","ball",,,,,"13","null","R","R","R","NYY","TB","B","null","null",1,0,2017,"0.0000","-0.2599","-0.1857","1.4818","453056.00","null","543305.00",1,5,"Bot","null","null",,,491696,,"170928_004718","4.6423","-124.8712","-2.5292","-0.8869","23.8664","-34.5913","4.0230","1.9872","null","null","null","85.0010","2541","5.6400",492471,542882,491696,489149,543543,446334,588751,572816,595281,519306,"54.8578","0.000","0.000","null","null","null","null","null",39,"2"
"CU","2017-09-27","81.7","-2.1028","5.7093","Aaron Judge",592450,542882,"null","ball",,,,,"14","null","R","R","R","NYY","TB","B","null","null",0,0,2017,"-0.2414","-1.2261","0.3537","0.7660","453056.00","null","543305.00",1,5,"Bot","null","null",,,491696,,"170928_004650","5.8711","-118.6651","-2.2706","-3.3026","21.9932","-43.2530","3.9818","2.0593","null","null","null","80.4030","2674","5.4280",492471,542882,491696,489149,543543,446334,588751,572816,595281,519306,"55.0696","0.000","0.000","null","null","null","null","null",39,"1"
"CU","2017-09-27","81.0","-1.9389","5.5409","Aaron Judge",592450,542882,"walk","ball",,,,,"14","Aaron Judge walks.  ","R","R","R","NYY","TB","B","null","null",3,1,2017,"0.3812","-1.1115","0.6150","1.1550","null","null","null",2,3,"Bot","null","null",,,491696,,"170928_000156","4.8800","-117.4459","-1.0553","2.3521","24.0905","-42.0396","3.8878","1.8533","null","null","null","78.6740","2761","5.0400",492471,542882,491696,489149,543543,446334,588751,572816,595281,519306,"55.4579","0.000","0.000","0.70",1,0,0,"null",21,"5"
"SL","2017-09-27","87.2","-2.0141","5.6089","Aaron Judge",592450,542882,"null","ball",,,,,"11","null","R","R","R","NYY","TB","B","null","null",2,1,2017,"0.2199","0.5276","-0.7618","3.9258","null","null","null",2,3,"Bot","null","null",,,491696,,"170928_000130","2.5314","-126.5226","1.0674","1.7768","25.9636","-27.1408","3.7099","1.8011","null","null","null","85.7820","2533","5.5390",492471,542882,491696,489149,543543,446334,588751,572816,595281,519306,"54.9584","0.000","0.000","null","null","null","null","null",21,"4"
"CH","2017-09-27","86.5","-2.2977","5.4422","Aaron Judge",592450,542882,"null","ball",,,,,"1","null","R","R","R","NYY","TB","B","null","null",1,1,2017,"-0.4196","0.4063","-0.7250","3.4555","null","null","null",2,3,"Bot","null","null",,,491696,,"170928_000108","4.4864","-125.8631","0.5223","-5.0883","19.9573","-28.2257","3.9179","1.8837","null","null","null","85.8090","2032","5.3580",492471,542882,491696,489149,543543,446334,588751,572816,595281,519306,"55.1395","0.000","0.000","null","null","null","null","null",21,"3"
"CU","2017-09-27","81.1","-1.9251","5.6371","Aaron Judge",592450,542882,"null","swinging_strike",,,,,"9","null","R","R","R","NYY","TB","S","null","null",1,0,2017,"0.0682","-1.1845","0.4277","1.7726","null","null","null",2,3,"Bot","null","null",,,491696,,"170928_000052","5.0482","-117.7273","0.2241","-0.4259","24.2087","-43.1379","3.8276","1.6678","null","null","null","79.5360","2644","5.5210",492471,542882,491696,489149,543543,446334,588751,572816,595281,519306,"54.9764","0.000","0.000","null","null","null","null","null",21,"2"
"CU","2017-09-27","82.5","-2.0680","5.5713","Aaron Judge",592450,542882,"null","ball",,,,,"14","null","R","R","R","NYY","TB","B","null","null",0,0,2017,"0.3060","-0.9030","1.2976","0.9889","null","null","null",2,3,"Bot","null","null",,,491696,,"170928_000036","6.9062","-119.5627","-2.1399","1.4192","23.9767","-40.3101","4.0024","1.9253","null","null","null","80.3280","2805","5.1090",492471,542882,491696,489149,543543,446334,588751,572816,595281,519306,"55.3888","0.000","0.000","null","null","null","null","null",21,"1"
"CH","2017-09-27","87.3","-2.2755","5.4114","Aaron Judge",592450,542882,"field_out","hit_into_play",,,,,"5","Aaron Judge grounds out, third baseman Evan Longoria to first baseman Logan Morrison.  ","R","R","R","NYY","TB","X","5","ground_ball",0,1,2017,"-0.1622","0.2154","-0.1703","2.4192","null","458731.00","null",0,1,"Bot","93.46","168.39",,,491696,,"170927_232632","5.3033","-126.6045","-1.4020","-2.8300","27.0998","-29.8864","3.8277","1.6679","8","78.1","-16.2520","85.8110","2432","5.6210",492471,542882,491696,489149,543543,446334,588751,572816,595281,519306,"54.8770","0.077","0.074","0.00",1,0,0,2,6,"2"
"FF","2017-09-27","92.5","-2.2854","5.5463","Aaron Judge",592450,542882,"null","foul",,,,,"5","null","R","R","R","NYY","TB","S","null","null",0,0,2017,"-1.2420","1.3008","0.0456","2.3741","null","458731.00","null",0,1,"Bot","null","null",,,491696,,"170927_232559","8.4508","-134.2094","-4.9909","-16.4477","26.6103","-15.9388","3.8277","1.6679","null","null","null","91.5970","2218","5.7120",492471,542882,491696,489149,543543,446334,588751,572816,595281,519306,"54.7859","0.000","0.000","null","null","null","null","null",6,"1"
"FF","2017-09-26","91.6","-0.3532","6.0302","Aaron Judge",592450,643493,"walk","ball",,,,,"14","Aaron Judge walks.  ","R","R","R","NYY","TB","B","null","null",3,1,2017,"-0.0291","1.5749","1.3882","2.4369","591720.00","null","null",2,8,"Bot","null","null",,,467092,,"170927_020612","4.3930","-132.8425","-6.4006","-1.2583","27.8430","-12.8143","3.8779","1.8712","null","null","null","90.4160","2257","5.6940",492456,643493,467092,489149,621002,446334,588751,488721,595281,519306,"54.8033","0.000","0.000","0.70",1,0,0,"null",70,"5"
"SL","2017-09-26","87.2","-0.5261","5.9691","Aaron Judge",592450,643493,"null","ball",,,,,"14","null","R","R","R","NYY","TB","B","null","null",2,1,2017,"-0.1077","0.7585","0.7794","1.0187","591720.00","null","null",2,8,"Bot","null","null",,,467092,,"170927_020553","3.2751","-126.4775","-7.0890","-1.7445","24.1372","-23.1910","3.9187","1.8508","null","null","null","85.5830","2641","5.2740",492456,643493,467092,489149,621002,446334,588751,488721,595281,519306,"55.2239","0.000","0.000","null","null","null","null","null",70,"4"
"SL","2017-09-26","87.2","-0.5210","5.8423","Aaron Judge",592450,643493,"null","ball",,,,,"14","null","R","R","R","NYY","TB","B","null","null",1,1,2017,"-0.4323","0.6633","1.1186","1.0253","591720.00","null","null",2,8,"Bot","null","null",,,467092,,"170927_020534","4.6703","-126.5002","-6.5848","-5.3642","23.9459","-24.3083","3.9391","1.8508","null","null","null","85.4650","2666","5.1690",492456,643493,467092,489149,621002,446334,588751,488721,595281,519306,"55.3285","0.000","0.000","null","null","null","null","null",70,"3"
"SL","2017-09-26","87.9","-0.5091","6.0688","Aaron Judge",592450,643493,"null","foul",,,,,"5","null","R","R","R","NYY","TB","S","null","null",1,0,2017,"0.0308","0.5301","-0.0603","2.8759","591720.00","null","null",2,8,"Bot","null","null",,,467092,,"170927_020503","1.0070","-127.8690","-2.7159","0.1491","22.8346","-26.2658","3.9494","1.8712","94","77.8","6.3498","86.7510","2512","5.2700",492456,643493,467092,489149,621002,446334,588751,488721,595281,519306,"55.2279","0.000","0.000","null","null","null","null",2,70,"2"
"SL","2017-09-26","88.1","-0.5071","5.9288","Aaron Judge",592450,643493,"null","ball",,,,,"14","null","R","R","R","NYY","TB","B","null","null",0,0,2017,"-0.1966","0.7918","1.2165","1.2603","591720.00","null","null",2,8,"Bot","null","null",,,467092,,"170927_020445","4.4636","-127.7584","-6.6729","-2.9215","24.0619","-22.7868","3.9391","1.8712","null","null","null","86.3790","2687","5.1800",492456,643493,467092,489149,621002,446334,588751,488721,595281,519306,"55.3174","0.000","0.000","null","null","null","null","null",70,"1"
"SL","2017-09-26","75.8","-3.2290","4.9691","Aaron Judge",592450,489265,"field_out","hit_into_play",,,,,"11","Aaron Judge grounds out softly, third baseman Evan Longoria to first baseman Logan Morrison.  ","R","R","R","NYY","TB","X","5","ground_ball",1,1,2017,"2.0586","0.8196","-1.1555","2.9614","null","591720.00","null",1,6,"Bot","105.40","169.32",,,467092,,"170927_012310","0.7441","-109.9396","1.5521","16.0628","21.7764","-26.3013","3.9698","1.9528","7","39.3","-21.3130","74.4750","2916","5.7470",492456,489265,467092,489149,621002,446334,588751,488721,595281,519306,"54.7503","0.131","0.124","0.00",1,0,0,1,54,"3"
